Beta_o,Beta_b,Beta_or,Beta_r,mu_EI_o,mu_IR_o,mu_EI_b,mu_IR_r,mu_IR_b,rho,k,eta,N,loglik,loglik.se
67.04190017933749,51.39843211253952,0.7644012369610997,66.5755810538681,0.08283029286188921,0.02,0.03233785161473694,0.02,0.01,0.5952648191807527,10,0.10089005899556731,84340000,-2308.628295509888,0.01225063605425693
62.35082368678964,53.8029921195762,0.7706286094083095,63.19265212793835,0.0884697051306527,0.02,0.03244191801839898,0.02,0.01,0.5981739484198958,10,0.09996147457517064,84340000,-2311.019859041932,0.02654524519868032
129.26195782617992,150.55088473029863,2.7099435539792904,107.7155138719652,0.03632295256524215,0.05,0.0283282807139492,0.03,0.01,0.8739939846801836,10,0.07095757649532998,84340000,-2311.344760945838,0.05542649040541334
129.26195782617992,150.55088473029863,2.7099435539792904,107.7155138719652,0.03632295256524215,0.05,0.0283282807139492,0.03,0.01,0.8739939846801836,10,0.07095757649532998,84340000,-2311.344760945838,0.055426490405413344
116.1340764797829,74.04798773015763,12.014349099872716,107.27399172079896,0.03515001072719218,0.05,0.02637879070435831,0.03,0.01,0.6471153612333236,10,0.09246971539538286,84340000,-2312.234539414266,0.05034678252187962
116.1340764797829,74.04798773015763,12.014349099872716,107.27399172079897,0.035150010727192184,0.05,0.02637879070435831,0.03,0.01,0.6471153612333236,10,0.09246971539538286,84340000,-2312.234539414266,0.05034678252187962
61.32237105163258,39.65611821178122,0.8813470968297755,74.62384607400158,0.09214643985111402,0.02,0.02921312108403844,0.02,0.01,0.6156876975710199,10,0.10006488848446712,84340000,-2313.5653572327647,0.0138777652459144
59.91284307515352,38.7076920143178,0.6419256814439255,75.87902650638534,0.09460929323872372,0.02,0.0293986704923893,0.02,0.01,0.6009968744902525,10,0.1001780736920472,84340000,-2313.6197960975355,0.02082269183248338
58.59602906882952,53.35033389840431,1.0088596376346912,69.28359414414238,0.09746303412233824,0.02,0.03208982254296292,0.02,0.01,0.6042810387709006,10,0.09957797945925904,84340000,-2315.562326923584,0.03034702325611027
188.21011146425525,69.8254615357983,4.873093710654743,153.9894709814142,0.03357155658992589,0.05,0.03848090582828508,0.03,0.01,0.9473640240483044,10,0.05154716584617487,84340000,-2317.581363372512,0.07522782307820321
188.21011146425525,69.8254615357983,4.873093710654743,153.9894709814142,0.03357155658992589,0.05,0.03848090582828508,0.03,0.01,0.9473640240483044,10,0.05154716584617487,84340000,-2317.581363372512,0.07522782307820321
58.36654090880117,46.660459766626005,0.9141272997291616,59.705668985546765,0.09824464688992685,0.02,0.03309491472652675,0.02,0.01,0.5998567970922422,10,0.10018814179736446,84340000,-2317.6954377563047,0.0183780698813741
53.86139835221598,67.6393186083471,0.8395416666543845,76.8103401209615,0.10495668310980084,0.02,0.02921730160295915,0.02,0.01,0.6103846350074837,10,0.10039835287486765,84340000,-2318.469343899371,0.01647998525720118
108.6828609135089,113.3271894692319,5.927751105875378,46.61256287307162,0.03060481435028922,0.05,0.03580475155359607,0.03,0.01,0.4080932324559766,10,0.13856285684967176,84340000,-2319.8998382706714,0.03706614792795795
108.6828609135089,113.3271894692319,5.927751105875378,46.61256287307162,0.030604814350289222,0.05,0.03580475155359607,0.03,0.01,0.4080932324559766,10,0.13856285684967176,84340000,-2319.8998382706714,0.037066147927957954
55.02577852374855,38.67561126287386,1.001118180240462,62.64102218314949,0.10359440272556206,0.02,0.03086803225199924,0.02,0.01,0.6198432495715536,10,0.09992091572110272,84340000,-2320.3771668870436,0.01900622891889859
48.251534352760856,49.86586691016422,0.9701492073289948,75.24693415800152,0.1124038194398348,0.02,0.03015740278423813,0.02,0.01,0.6225838806920769,10,0.09983479765250304,84340000,-2320.8654626952716,0.02304554921000824
49.93830983999736,47.5432035038575,1.0302743542430448,73.49708680633654,0.11199254772126488,0.02,0.02887828909616315,0.02,0.01,0.6259421598250499,10,0.100015550958494,84340000,-2321.7973651447505,0.0282295804298122
50.48371266980105,44.36519621127286,1.0856428741444957,62.803091239837634,0.11072779958987251,0.02,0.03090018325489647,0.02,0.01,0.6211235820801895,10,0.09971315990236064,84340000,-2322.138822381401,0.0275944755296233
52.26564700510325,45.78086891309608,0.8377411490740285,65.31157244945959,0.11020173184625803,0.02,0.03252785530943254,0.02,0.01,0.6000270945533669,10,0.10055359793640084,84340000,-2322.4455141864723,0.02238518139206162
50.4895800342516,55.40687137567068,0.8200609487106655,78.6199555036245,0.11248888914162762,0.02,0.02865130469366614,0.02,0.01,0.624444590442798,10,0.10035983170319412,84340000,-2322.453989478173,0.02539462406369228
47.74840977917515,56.46467288075529,0.963152595919713,77.25924196545799,0.11716019296213093,0.02,0.0293160487473881,0.02,0.01,0.6105627344298982,10,0.10037811938469188,84340000,-2322.544501647994,0.01885111629475389
88.4365085384641,107.46781416770378,1.5946254714337873,59.8849830524981,0.03440594426811134,0.05,0.0318993921687813,0.03,0.01,0.3770371100503712,10,0.15471926257676,84340000,-2323.2267190293182,0.03725477143032446
88.4365085384641,107.46781416770378,1.5946254714337873,59.8849830524981,0.034405944268111346,0.05,0.0318993921687813,0.03,0.01,0.3770371100503712,10,0.15471926257676,84340000,-2323.2267190293182,0.03725477143032446
92.47118262384744,105.9421053012144,4.493597982507541,70.59693034471202,0.03281080901204884,0.05,0.02703735252329403,0.03,0.01,0.3664250767117549,10,0.15969319945064456,84340000,-2323.5296562113745,0.05771576626287831
92.47118262384744,105.9421053012144,4.493597982507541,70.59693034471202,0.03281080901204884,0.05,0.02703735252329403,0.03,0.01,0.3664250767117549,10,0.15969319945064456,84340000,-2323.5296562113745,0.05771576626287831
50.306784327473146,54.09766528124033,1.0124287760469135,58.460902536439704,0.11143546162722112,0.02,0.0319140751936937,0.02,0.01,0.6318007734436144,10,0.0995791168906042,84340000,-2324.3808127803622,0.0290515380837338
95.4988100406817,92.59400037267096,1.139826993809665,44.32947614264758,0.03042446114363864,0.05,0.03240598255889768,0.03,0.01,0.3194614355866618,10,0.17765255955076908,84340000,-2325.658778750434,0.02431937625428395
95.4988100406817,92.59400037267096,1.139826993809665,44.32947614264758,0.030424461143638643,0.05,0.03240598255889768,0.03,0.01,0.3194614355866618,10,0.17765255955076908,84340000,-2325.658778750434,0.02431937625428395
89.31768820768079,134.50434053404618,11.319529459767748,60.04536861389765,0.03140167393579891,0.05,0.03023674040573028,0.03,0.01,0.321244609155557,10,0.17964154002816868,84340000,-2325.9947298797283,0.03499458094681166
89.31768820768079,134.50434053404618,11.319529459767747,60.04536861389765,0.03140167393579891,0.05,0.03023674040573028,0.03,0.01,0.321244609155557,10,0.17964154002816868,84340000,-2325.9947298797283,0.03499458094681166
46.310367930275454,46.62489006518086,0.8305425650897972,61.49697503479449,0.12048699027074708,0.02,0.03203270774341663,0.02,0.01,0.6270622218894488,10,0.10059679795644408,84340000,-2327.222318096947,0.02730033785028016
45.2575335283675,59.803182258703494,0.7568988245942876,65.189697669214,0.12642493716176867,0.02,0.03073288939601055,0.02,0.01,0.624567362994952,10,0.09976944196694772,84340000,-2328.137924097931,0.02413245965577399
89.0156591027073,132.8361218473521,7.585336603790827,84.781682244797,0.03170401299918185,0.05,0.02813639469362527,0.03,0.01,0.3055290970346949,10,0.18553001282829648,84340000,-2328.2856414401936,0.06042530741302333
89.0156591027073,132.8361218473521,7.585336603790827,84.781682244797,0.03170401299918185,0.05,0.028136394693625277,0.03,0.01,0.3055290970346949,10,0.18553001282829648,84340000,-2328.2856414401936,0.06042530741302333
102.50415892933114,57.12273863632137,7.898345321465175,65.93968900733621,0.04010897602145083,0.05,0.03117572702123683,0.03,0.01,0.7283455488071163,10,0.08944439368546726,84340000,-2328.3794047582346,0.05433468330638643
102.50415892933114,57.12273863632137,7.898345321465175,65.93968900733621,0.04010897602145083,0.05,0.031175727021236836,0.03,0.01,0.7283455488071163,10,0.08944439368546726,84340000,-2328.3794047582346,0.05433468330638643
84.51917741592509,102.32054782752093,2.47328010230033,33.5242340820994,0.03020264234363481,0.05,0.03472145554616355,0.03,0.01,0.2754400636823713,10,0.207346014368,84340000,-2329.279985241436,0.03415588662174081
84.51917741592509,102.32054782752093,2.47328010230033,33.5242340820994,0.03020264234363481,0.05,0.03472145554616355,0.03,0.01,0.2754400636823713,10,0.20734601436800001,84340000,-2329.279985241436,0.03415588662174081
84.09502415052016,59.95144933257702,7.059272899196703,30.698205151835076,0.02994722496534294,0.05,0.0362218919726407,0.03,0.01,0.2579401993799706,10,0.2165226313063068,84340000,-2330.6549481494303,0.03162686980645762
84.09502415052016,59.95144933257702,7.059272899196703,30.698205151835076,0.029947224965342942,0.05,0.0362218919726407,0.03,0.01,0.2579401993799706,10,0.2165226313063068,84340000,-2330.6549481494303,0.03162686980645762
39.5088879703074,45.589886645671506,1.0603043726418908,66.93087055906265,0.14471586706782516,0.02,0.03118315442272952,0.02,0.01,0.6126814448120464,10,0.10042889796938854,84340000,-2332.9332489707613,0.02356764361158228
76.26901334010095,73.84754088683661,9.176062004380608,26.735872400785407,0.03000814431322062,0.05,0.03724703276081541,0.03,0.01,0.2260016788040521,10,0.2468512001912911,84340000,-2334.029488649078,0.0308141362022069
76.26901334010095,73.84754088683661,9.176062004380608,26.735872400785407,0.030008144313220624,0.05,0.03724703276081541,0.03,0.01,0.2260016788040521,10,0.2468512001912911,84340000,-2334.029488649078,0.0308141362022069
41.90471914554137,40.950831556474554,1.1407661741066673,59.68004561263783,0.13791083082008418,0.02,0.03085453132877748,0.02,0.01,0.6306463197271989,10,0.10079824943433124,84340000,-2334.7074692616025,0.02463604319953
73.97112228130823,107.50584853337708,10.276167588475122,168.240082113757,0.04382208436193232,0.05,0.01944490388120297,0.03,0.01,0.4955510110201965,10,0.13003852126452622,84340000,-2334.85690389078,0.05027543109071746
73.97112228130823,107.50584853337709,10.276167588475122,168.240082113757,0.04382208436193232,0.05,0.019444903881202978,0.03,0.01,0.49555101102019644,10,0.13003852126452622,84340000,-2334.85690389078,0.050275431090717464
40.159505037905895,36.1164650838643,0.664889074684379,57.27499475462738,0.14359467800327008,0.02,0.03096305161355068,0.02,0.01,0.6419559076313529,10,0.09985236214428853,84340000,-2336.598423159374,0.0230255020904963
78.1436950021295,88.2128022127501,4.45018925649652,106.62272644984932,0.04447224629808284,0.05,0.02176373324159501,0.03,0.01,0.6150423180145397,10,0.11054112937414907,84340000,-2337.444984989058,0.04486757619853733
78.1436950021295,88.2128022127501,4.45018925649652,106.62272644984931,0.04447224629808284,0.05,0.021763733241595012,0.03,0.01,0.6150423180145397,10,0.11054112937414907,84340000,-2337.444984989058,0.04486757619853733
66.50815360257337,53.111695008679845,0.8998876839079593,43.09516408499778,0.03289871360653495,0.05,0.03618973743874463,0.03,0.01,0.2273736123372483,10,0.25224686525647366,84340000,-2337.575283571403,0.14122047415476982
66.50815360257337,53.111695008679845,0.8998876839079593,43.09516408499778,0.03289871360653495,0.05,0.03618973743874463,0.03,0.01,0.2273736123372483,10,0.25224686525647366,84340000,-2337.575283571403,0.14122047415476982
65.71044378546344,122.46008215276564,6.40315309406431,32.993313436728805,0.029196162319432,0.05,0.03151626835851929,0.03,0.01,0.176487906796019,10,0.32502017955810547,84340000,-2341.4551613362833,0.03718464793235639
65.71044378546344,122.46008215276565,6.40315309406431,32.993313436728805,0.029196162319432006,0.05,0.03151626835851929,0.03,0.01,0.176487906796019,10,0.32502017955810547,84340000,-2341.4551613362833,0.037184647932356395
61.9679657011135,130.1109600802336,8.66012888255627,36.81167245254989,0.03093414965563463,0.05,0.02866523093338335,0.03,0.01,0.17094473327122553,10,0.33824631828124907,84340000,-2342.97862391126,0.02849259117138249
61.9679657011135,130.1109600802336,8.66012888255627,36.81167245254989,0.030934149655634634,0.05,0.02866523093338335,0.03,0.01,0.17094473327122553,10,0.33824631828124907,84340000,-2342.97862391126,0.028492591171382493
57.44110235503803,81.40175905043073,5.292592457553997,78.3043299940953,0.03638124873826699,0.05,0.02145076333753338,0.03,0.01,0.22685380512443545,10,0.2720981946125617,84340000,-2344.3565567784767,0.02357790955451463
57.44110235503803,81.40175905043073,5.292592457553997,78.3043299940953,0.03638124873826699,0.05,0.02145076333753338,0.03,0.01,0.22685380512443543,10,0.2720981946125617,84340000,-2344.3565567784767,0.023577909554514633
61.82775515381571,80.51288119786379,10.081697677146346,28.65895976884983,0.02943497916981209,0.05,0.03055730907415649,0.03,0.01,0.15322347390198307,10,0.3725530748354522,84340000,-2345.299709535773,0.02961404029079281
61.82775515381571,80.51288119786379,10.081697677146346,28.65895976884983,0.02943497916981209,0.05,0.030557309074156498,0.03,0.01,0.15322347390198307,10,0.3725530748354522,84340000,-2345.299709535773,0.029614040290792815
59.16337719129928,97.04455625147064,9.846994415794969,60.970116637540706,0.03176956043403523,0.05,0.02525770710919774,0.03,0.01,0.1692691700705415,10,0.34817930054743323,84340000,-2346.6158034154437,0.05253055368026694
59.163377191299276,97.04455625147064,9.846994415794967,60.970116637540706,0.03176956043403523,0.05,0.025257707109197745,0.03,0.01,0.1692691700705415,10,0.34817930054743323,84340000,-2346.6158034154437,0.05253055368026694
58.29197346020028,45.02127471689374,0.43636656510904304,55.63988793485298,0.0300975723438668,0.05,0.02456096282707092,0.03,0.01,0.16779641774585413,10,0.35680538861514866,84340000,-2347.208021509077,0.04813663385727167
58.29197346020028,45.02127471689374,0.43636656510904304,55.63988793485298,0.030097572343866806,0.05,0.024560962827070924,0.03,0.01,0.16779641774585413,10,0.35680538861514866,84340000,-2347.208021509077,0.048136633857271675
53.68911997735696,82.34503331757574,7.69414196485488,71.62642906692983,0.03329328202239908,0.05,0.02367128797934924,0.03,0.01,0.16770983380462018,10,0.3578622807194639,84340000,-2348.714723926337,0.06064208035884387
53.68911997735696,82.34503331757574,7.6941419648548806,71.62642906692983,0.03329328202239908,0.05,0.023671287979349247,0.03,0.01,0.16770983380462018,10,0.3578622807194639,84340000,-2348.714723926337,0.06064208035884387
58.543986134739434,99.89182886557914,7.426499715416342,21.374046854218676,0.0306599082202789,0.05,0.0373888508803062,0.03,0.01,0.14491576482952878,10,0.3910504189688449,84340000,-2349.183953767274,0.0642006538058879
58.543986134739434,99.89182886557914,7.426499715416342,21.374046854218676,0.030659908220278902,0.05,0.0373888508803062,0.03,0.01,0.14491576482952878,10,0.3910504189688449,84340000,-2349.183953767274,0.0642006538058879
54.207540969792355,138.46878133036884,4.485044043797982,66.8798014996404,0.03174344446036761,0.05,0.02653534895334431,0.03,0.01,0.14945644658601837,10,0.39379193305472326,84340000,-2350.3160801067893,0.05165934560816319
54.207540969792355,138.46878133036884,4.485044043797982,66.8798014996404,0.03174344446036761,0.05,0.026535348953344313,0.03,0.01,0.14945644658601837,10,0.39379193305472326,84340000,-2350.3160801067893,0.05165934560816319
62.13663948369941,69.9123935666741,6.208937177232708,37.24499289427862,0.03101743746290931,0.05,0.03908532281426825,0.03,0.01,0.15838716175718542,10,0.35151751957755817,84340000,-2350.3182554017803,0.089785856427455693
62.13663948369941,69.9123935666741,6.208937177232708,37.24499289427862,0.031017437462909317,0.05,0.039085322814268256,0.03,0.01,0.15838716175718542,10,0.35151751957755817,84340000,-2350.3182554017803,0.089785856427455707
51.72682261236528,99.52829146162868,3.320596967379973,35.739435714889304,0.03549247280570974,0.05,0.04019862202188357,0.03,0.01,0.16745772727521238,10,0.33810794793144633,84340000,-2353.52045121723,0.16876243223996487
51.72682261236528,99.52829146162867,3.320596967379973,35.739435714889304,0.035492472805709746,0.05,0.040198622021883575,0.03,0.01,0.16745772727521238,10,0.33810794793144633,84340000,-2353.52045121723,0.16876243223996487
53.8048460448753,115.97822523562569,2.7513730731448356,136.359785935327,0.0537962567470846,0.05,0.01942889777380255,0.03,0.01,0.4792321247263196,10,0.14252182194876198,84340000,-2355.593056988124,0.05110908454206105
53.8048460448753,115.97822523562567,2.7513730731448356,136.359785935327,0.0537962567470846,0.05,0.019428897773802557,0.03,0.01,0.4792321247263196,10,0.14252182194876198,84340000,-2355.593056988124,0.05110908454206105
50.52007728406871,123.38131214546718,2.3507428832506156,23.89424548294342,0.02851277476910557,0.05,0.02803849731170901,0.03,0.01,0.1088908482196649,10,0.5311250334766143,84340000,-2355.970582493447,0.02689727207111363
50.52007728406871,123.38131214546718,2.3507428832506156,23.89424548294342,0.028512774769105572,0.05,0.028038497311709012,0.03,0.01,0.1088908482196649,10,0.5311250334766143,84340000,-2355.970582493447,0.026897272071113632
49.17849425021108,181.23089923495644,6.3768870865860645,30.27147106958119,0.03000423089970109,0.05,0.02496909876852831,0.03,0.01,0.1130381162825159,10,0.5133386092331029,84340000,-2356.1395080532707,0.03835683034020348
49.17849425021108,181.23089923495644,6.3768870865860645,30.27147106958119,0.030004230899701095,0.05,0.024969098768528313,0.03,0.01,0.1130381162825159,10,0.5133386092331029,84340000,-2356.1395080532707,0.03835683034020348
49.16187317044834,79.4712699602798,5.648288636684288,25.226070398106252,0.02870380561971376,0.05,0.03073221713355659,0.03,0.01,0.10575107119534093,10,0.5397311231213658,84340000,-2356.4711659996447,0.0350986457279598
49.16187317044834,79.4712699602798,5.648288636684288,25.226070398106252,0.028703805619713762,0.05,0.030732217133556592,0.03,0.01,0.10575107119534093,10,0.5397311231213658,84340000,-2356.4711659996447,0.0350986457279598
48.70930316019632,111.81650398543589,7.864877490541298,57.36109498936876,0.04402200738902871,0.05,0.02342939177750814,0.03,0.01,0.25239948172371396,10,0.25785270849102665,84340000,-2357.085169040356,0.07342842745523613
48.70930316019632,111.81650398543589,7.864877490541298,57.36109498936876,0.044022007389028714,0.05,0.023429391777508142,0.03,0.01,0.25239948172371396,10,0.25785270849102665,84340000,-2357.085169040356,0.07342842745523613
43.93084107976694,192.31561076460483,4.2941904444757855,53.34943821655687,0.04037417367532762,0.05,0.02126393917359036,0.03,0.01,0.18672537307842557,10,0.3442145494507628,84340000,-2358.995669099968,0.04810429879760145
43.93084107976694,192.31561076460483,4.2941904444757855,53.34943821655687,0.040374173675327626,0.05,0.021263939173590367,0.03,0.01,0.18672537307842557,10,0.3442145494507628,84340000,-2358.995669099968,0.04810429879760145
42.76242282221675,163.8382211481426,3.659319417293212,19.530697787025336,0.0307608300144822,0.05,0.02949192579276484,0.03,0.01,0.09566528608125488,10,0.6034591534594403,84340000,-2359.4114904898843,0.06851182954758663
42.762422822216756,163.8382211481426,3.659319417293212,19.530697787025336,0.030760830014482203,0.05,0.029491925792764842,0.03,0.01,0.09566528608125488,10,0.6034591534594403,84340000,-2359.4114904898843,0.06851182954758663
81.95379533993206,57.77799884900277,6.5005574193909395,33.68878824745196,0.03107971126612171,0.05,0.07448215973553544,0.03,0.01,0.24055204819957413,10,0.22406623331007244,84340000,-2360.619851332606,0.5316879207595809
81.95379533993206,57.77799884900277,6.5005574193909395,33.68878824745196,0.031079711266121714,0.05,0.07448215973553544,0.03,0.01,0.24055204819957413,10,0.22406623331007244,84340000,-2360.619851332606,0.5316879207595809
40.79510460661291,53.59927402747059,2.151934514698397,47.12704077387504,0.03829040324030669,0.05,0.02229509228218832,0.03,0.01,0.1392864991287162,10,0.4493409258568718,84340000,-2363.920214230935,0.03425452679134051
40.79510460661291,53.59927402747059,2.151934514698397,47.12704077387504,0.03829040324030669,0.05,0.022295092282188327,0.03,0.01,0.1392864991287162,10,0.4493409258568718,84340000,-2363.920214230935,0.034254526791340514
44.50658343860511,97.95234764566776,4.919666542374981,49.24300864625697,0.02895766185763476,0.05,0.02699443819225858,0.03,0.01,0.08986151369652694,10,0.6447642739319619,84340000,-2365.079158339832,0.07159079447117403
44.50658343860511,97.95234764566777,4.919666542374981,49.24300864625697,0.028957661857634764,0.05,0.026994438192258583,0.03,0.01,0.08986151369652694,10,0.6447642739319619,84340000,-2365.079158339832,0.07159079447117403
48.65402906550725,83.09970332226858,4.825667104120812,76.4647114181209,0.03347834269088046,0.05,0.04891999122759723,0.03,0.01,0.15064323372817395,10,0.3654797391920386,84340000,-2365.6993858367778,0.9212447738107028
48.65402906550725,83.09970332226858,4.825667104120812,76.4647114181209,0.033478342690880465,0.05,0.048919991227597236,0.03,0.01,0.15064323372817395,10,0.3654797391920386,84340000,-2365.6993858367778,0.9212447738107027
43.659982887599895,65.1535153821163,3.25516555850812,61.8210726312654,0.02877040520460889,0.05,0.02634060675131488,0.03,0.01,0.08642521144142971,10,0.6580746221666989,84340000,-2365.7230570749125,0.05737423676913777
43.659982887599895,65.1535153821163,3.25516555850812,61.8210726312654,0.028770405204608895,0.05,0.026340606751314888,0.03,0.01,0.08642521144142971,10,0.6580746221666989,84340000,-2365.7230570749125,0.05737423676913777
44.44099446834344,165.41081554376257,11.398404304760325,52.97113778204663,0.02808069204591014,0.05,0.02634407358826866,0.03,0.01,0.08684547338783086,10,0.6669482940427395,84340000,-2366.2011467039197,0.06720349097908654
44.44099446834344,165.41081554376257,11.398404304760323,52.97113778204663,0.028080692045910148,0.05,0.02634407358826866,0.03,0.01,0.08684547338783086,10,0.6669482940427395,84340000,-2366.2011467039197,0.06720349097908654
40.96802084443434,61.525569246807216,4.602105536093026,72.571120302536,0.03845822614640222,0.05,0.01951129163033138,0.03,0.01,0.15209141518774658,10,0.42495504410568335,84340000,-2366.300051183147,0.0410656795673856
40.96802084443434,61.525569246807216,4.602105536093026,72.571120302536,0.03845822614640222,0.05,0.019511291630331388,0.03,0.01,0.15209141518774658,10,0.42495504410568335,84340000,-2366.300051183147,0.041065679567385605
39.17801850787429,117.44983552325088,6.594732096189009,40.259419987639575,0.03187166355124884,0.05,0.02537173019656158,0.03,0.01,0.08880088888804429,10,0.6630856796656149,84340000,-2366.5182671427406,0.05294675387937871
39.17801850787429,117.44983552325088,6.594732096189009,40.259419987639575,0.03187166355124884,0.05,0.02537173019656158,0.03,0.01,0.08880088888804429,10,0.6630856796656149,84340000,-2366.518267142741,0.05294675387937871
53.122447905669866,94.81222742624624,12.79066295305401,12.589283044512824,0.0365032856298034,0.05,0.06993842601470983,0.03,0.01,0.18881960020491065,10,0.3061311165986825,84340000,-2367.3681043092656,0.15122550676367957
53.122447905669866,94.81222742624624,12.79066295305401,12.589283044512825,0.0365032856298034,0.05,0.06993842601470983,0.03,0.01,0.18881960020491065,10,0.3061311165986825,84340000,-2367.3681043092656,0.15122550676367957
38.29724225759772,67.86704425482893,5.506590764348677,58.67329227585179,0.03046824150337447,0.05,0.02765117273106146,0.03,0.01,0.07987258054410029,10,0.7285237792316661,84340000,-2369.233659935922,0.07782502138342316
38.29724225759772,67.86704425482893,5.506590764348677,58.67329227585179,0.030468241503374474,0.05,0.02765117273106146,0.03,0.01,0.07987258054410029,10,0.7285237792316661,84340000,-2369.233659935922,0.07782502138342316
35.994782710652075,100.43552507197126,6.454383480598801,34.450200552896646,0.02965317257465079,0.05,0.02552376064137785,0.03,0.01,0.07528700730182923,10,0.7860023011960695,84340000,-2369.797060628284,0.05094975343380056
35.994782710652075,100.43552507197126,6.454383480598801,34.450200552896646,0.029653172574650794,0.05,0.025523760641377857,0.03,0.01,0.07528700730182923,10,0.7860023011960695,84340000,-2369.797060628284,0.05094975343380056
39.7155060539367,151.40951416450346,6.048127581114266,66.11610645067535,0.02863483358818475,0.05,0.02626425681678421,0.03,0.01,0.07620844133520119,10,0.7533557330391032,84340000,-2370.024743599144,0.06421701909093366
39.7155060539367,151.40951416450346,6.048127581114266,66.11610645067535,0.02863483358818475,0.05,0.026264256816784213,0.03,0.01,0.07620844133520119,10,0.7533557330391032,84340000,-2370.024743599144,0.06421701909093366
