beta0,beta1,rho,eta,psi,N,mu_EI,mu_IR,loglik,loglik.se
0.8139180763598944,0.2751349825044693,0.9443953786482648,0.3117124827369668,0.6246351026148365,9986999.999999994,0.33,0.14000000000000043,-1262.1092173132186,0.5218561701486298
0.5226162528898527,0.35320843201004287,0.9719710407092484,0.27909497052060506,0.5679885588703367,9986999.999999976,0.3299999999999998,0.13999999999999976,-1262.6902664945098,0.332193045809233
0.6327452826702871,0.19149233267259327,0.9788558187799536,0.43476097446903006,0.6993141909532012,9986999.999999978,0.33000000000000096,0.13999999999999999,-1267.462974636889,0.09737281307117615
1.067619238328128,0.44504080726388323,0.9523032557023718,0.20522706125459333,0.5574515012598626,9987000.000000011,0.3299999999999997,0.14000000000000007,-1268.0774870765229,0.5310652725218645
0.7680056917653729,0.2904580954812088,0.9858597121147281,0.3474929460311601,0.4820240616037692,9986999.999999976,0.33000000000000046,0.13999999999999962,-1269.1938934280527,0.038738381901692875
0.7179982227126183,0.24393145854159784,0.9481507066123701,0.3932953237004275,0.6150263833962898,9987000,0.33000000000000057,0.14000000000000018,-1269.3855816532614,0.03715768768220377
0.6607506368330766,0.3902268447248896,0.995280691818979,0.23255100922238967,0.5693481655242023,9986999.999999987,0.3300000000000008,0.14000000000000082,-1270.5534383181669,0.6630131231339083
0.44506176305277234,0.25909714468795614,0.9936174296883142,0.3349885378633959,0.6238559971208457,9987000.000000043,0.32999999999999957,0.13999999999999962,-1272.8698064050682,0.4451919013483367
0.4140604053097754,0.20333639140778367,0.9349245007610586,0.39942331100138295,0.5449550423974114,9987000.000000017,0.33,0.13999999999999904,-1273.1384709977006,3.739702621480332
0.43899503622367464,0.20055395543834784,0.9964081855157244,0.3914020379702659,0.6056377025517294,9986999.999999965,0.3300000000000007,0.14,-1274.1479611218879,1.3809704778409566
0.8623374415759523,0.2941695231527909,0.9725138460164504,0.3234298932781783,0.5967232321173154,9986999.999999976,0.3300000000000003,0.13999999999999957,-1274.6131278029377,1.8105539885595063
0.8912959917104181,0.37365263751247035,0.9982009352780141,0.2264077582834679,0.5646643121989523,9987000.000000026,0.3299999999999998,0.139999999999999,-1275.7568412046314,1.8741436421653792
0.396998909151321,0.21117928064550887,0.9383595483171356,0.387272398685359,0.6902688115036028,9986999.999999957,0.33000000000000035,0.14000000000000068,-1275.9537772563206,1.5160414689459711
0.6131228949036202,0.3157101685005345,0.9441072638614015,0.27594385982411446,0.456478135158033,9986999.999999974,0.3300000000000003,0.14000000000000082,-1277.2410500616843,0.5701984606524851
0.9857444778256925,0.3456146565528697,0.9590293195925464,0.27491939382843794,0.6693524846232757,9987000.000000002,0.33,0.13999999999999935,-1278.674950980041,0.5875969634261169
0.6835758563146811,0.2691864516027068,0.9959087845988147,0.28663130771322515,0.7543309120712729,9987000.00000001,0.32999999999999885,0.14000000000000046,-1281.7419450016134,1.1723414346713743
0.711227026775293,0.22957131170495282,0.9664553434310938,0.40032511690097616,0.5464187791745873,9987000.000000004,0.33000000000000007,0.13999999999999974,-1282.795637759627,0.1122499209838147
1.0151249639884676,0.37005904712374066,0.9895292289090363,0.2531566251997754,0.5664550827554372,9986999.999999987,0.3300000000000008,0.14000000000000085,-1285.4233323817657,0.6891818357054904
1.0475744570703827,0.3799285486474012,0.9842462920414641,0.24881120942225182,0.5784154316756175,9987000.000000006,0.32999999999999957,0.1399999999999992,-1285.4561034664575,5.507014026280064
0.495599953621468,0.29615773424514913,0.9947398535571602,0.29653085729260037,0.639201790220838,9986999.999999989,0.3300000000000012,0.1400000000000003,-1286.2305016536754,0.699414923166455
0.9139881409090982,0.3065784436536806,0.9417686060788251,0.30137008169260165,0.6305263747655491,9987000.000000002,0.3299999999999993,0.14000000000000043,-1286.6117142655457,0.7592816053760465
0.45019027991630234,0.28823669055573314,0.9989067385319198,0.32980810421906087,0.4856375250956266,9987000.00000002,0.32999999999999957,0.14,-1287.430791054462,0.8003422602333943
0.40152667978234413,0.23493167159168038,0.9778247902335855,0.36891583324278004,0.6032478631692666,9986999.999999978,0.33000000000000035,0.14000000000000026,-1287.513758937461,0.612877960164467
0.36143487667742796,0.2291918169939094,0.9693476131041963,0.396338352061956,0.5911444969171861,9986999.99999999,0.3299999999999987,0.13999999999999968,-1289.542739679233,1.056229092250186
0.8402450153927132,0.28586904066456814,0.9742610718057797,0.29797059004660315,0.538707548941147,9986999.999999989,0.3300000000000005,0.1399999999999995,-1291.3851073827384,0.922837865820395
0.4087025356792357,0.19439598046383677,0.9953514994826755,0.4006375565460644,0.6719548522851766,9987000.000000006,0.33000000000000074,0.1400000000000005,-1292.1443133453565,6.35378416046741
0.4130259513162786,0.21476547854695852,0.9970421403021573,0.37728565203135367,0.6390182137223749,9986999.999999989,0.33000000000000057,0.1400000000000003,-1295.1794507895806,1.6865054719587038
0.8282907166572313,0.26221851862043666,0.9959211812569413,0.3205222827806714,0.6385055476357616,9986999.999999965,0.3299999999999995,0.13999999999999999,-1295.545934674988,2.203852445086681
0.3010158629481365,0.17333055134257874,0.9602906349735583,0.48934978143325714,0.6041377809697626,9987000.000000007,0.3299999999999991,0.13999999999999962,-1295.8875116457748,0.9493212449316475
0.3653628240599718,0.22555641233216775,0.8775827407273048,0.4018556590040926,0.5571436781790133,9987000.00000001,0.3299999999999996,0.1399999999999999,-1297.7931551140625,4.416630802310629
0.5653759254818547,0.18654760512512256,0.9745379410163826,0.4046446246146649,0.5169502027808529,9986999.999999989,0.3300000000000008,0.14000000000000068,-1298.800256403163,0.5539282587867088
0.4931670533684958,0.3203090110955134,0.9865056205355245,0.2939080487481692,0.5329476598178431,9986999.999999955,0.3300000000000001,0.1399999999999995,-1302.814304625763,3.9368496152673913
0.46276281511684925,0.2863713817535307,0.9963355696983531,0.31324484028877103,0.5845424576272209,9986999.999999972,0.3300000000000005,0.1399999999999999,-1305.568780675617,0.5734243759962525
0.4939502643672558,0.320121975605967,0.9527879962789877,0.2815435438133782,0.7142403782195526,9987000.000000007,0.32999999999999957,0.13999999999999987,-1306.20790958463,1.2790163455852088
0.6808187982583263,0.19224045360723713,0.972705388480717,0.44154960919608083,0.6443761830359935,9986999.99999999,0.33000000000000057,0.14000000000000004,-1307.5955222579112,0.7744698490484155
0.3858065405443524,0.2086223433114763,0.8966763544278736,0.411702889434663,0.451852391583248,9987000.000000022,0.32999999999999774,0.13999999999999907,-1310.3884159357021,5.311166832502596
0.5932607230694142,0.364868548814218,0.9375613230615616,0.2479578673433996,0.6008353971611367,9986999.999999985,0.3300000000000008,0.1400000000000005,-1312.3335108796186,0.8914857480515117
0.36302928490816827,0.20913944503722595,0.9886887644275842,0.41371852878894744,0.5087622182592214,9986999.999999994,0.3299999999999998,0.14000000000000076,-1314.598322918563,2.60680890398042
0.8932120949949923,0.38322305191248873,0.9940636334076687,0.21251002513793554,0.6422407748778317,9987000.000000013,0.3299999999999996,0.13999999999999926,-1314.6196089825667,1.5518616298489536
0.8799806397221804,0.2755385969647174,0.9661321599732969,0.3461366758233119,0.6835744503360965,9986999.999999993,0.32999999999999957,0.13999999999999976,-1315.5973044113473,0.9594297392723115
1.1077482418607993,0.3989835356208278,0.9554907439326106,0.23618701923139088,0.6598650077593846,9986999.999999996,0.3299999999999992,0.14000000000000012,-1315.7493362033513,1.7752837193764146
0.4790276895152862,0.22648835278120621,0.9947291955331069,0.34512102562539326,0.6529188890650682,9986999.99999999,0.33000000000000024,0.1400000000000002,-1316.9146455092293,1.0986734377290561
0.575136235218798,0.33741635196682,0.9965303491522456,0.25395407062726866,0.7011711796209611,9986999.999999983,0.3300000000000014,0.1400000000000011,-1317.0844837750249,1.8826474366977008
0.6008963957841714,0.2868819229245255,0.9805039135537249,0.27925468194876674,0.6345877006318836,9986999.999999985,0.32999999999999985,0.14000000000000093,-1318.8626040745337,1.2158708717946323
1.2324114902210486,0.47692518686984975,0.9822528292765539,0.21051789829918024,0.5977565202265585,9987000.00000002,0.3299999999999998,0.13999999999999924,-1319.9898170466427,2.056070857464423
0.36048290530079974,0.22410901505054165,0.9344197032183265,0.3922654214453503,0.6422368342835971,9986999.999999968,0.3299999999999994,0.14000000000000026,-1321.182429664452,1.3666860833960748
0.39157482693039425,0.25189949115962973,0.9860106888366094,0.3641266340566674,0.542186195029024,9987000.000000007,0.33000000000000007,0.14000000000000035,-1326.6281851316064,1.1138779077147192
0.7659048443977167,0.2372849331178187,0.9734014487276833,0.34837110467044313,0.5395170581476061,9987000.000000002,0.3299999999999991,0.13999999999999874,-1328.5398039450865,0.7278380135264215
1.0388909951965033,0.3816552357910419,0.987033563739475,0.22934744848406757,0.5396247025007224,9987000.000000022,0.3299999999999993,0.13999999999999965,-1329.9907058855024,10.332294412130242
0.7746621662109299,0.24366809942392317,0.9786817060210604,0.3352496571581538,0.5354961486656902,9987000,0.3299999999999997,0.13999999999999968,-1331.0155381170453,0.8251531728278312
0.8398696386235296,0.3017318861974957,0.9924272641542072,0.26489732936465504,0.5588149593467826,9986999.999999993,0.33,0.13999999999999982,-1334.0237563299431,2.005499761476818
0.4210110030141193,0.2540151169895775,0.9993475428823189,0.33770146642990145,0.6433301936413099,9986999.999999993,0.3300000000000003,0.1400000000000002,-1341.9248465823691,1.2737628795553
1.0183440160292754,0.36701755675527625,0.94027221044409,0.25167035808557614,0.4490430239369804,9986999.999999985,0.3300000000000008,0.14000000000000076,-1344.6984578505458,2.2255427437762276
0.7086430527319465,0.36117100664305524,0.9782554469543934,0.22969844187632912,0.6163007221581472,9986999.999999985,0.3300000000000001,0.14000000000000035,-1347.2696302958605,0.6004637817335515
0.9511348439399615,0.33514270082257963,0.9983567537274282,0.2547153437073848,0.4980328409816948,9987000.000000017,0.3299999999999983,0.13999999999999954,-1351.5054791033901,2.148680058692578
0.657046521919996,0.3975229911003283,0.9501424139802414,0.21930695091866526,0.697926497915152,9987000.000000011,0.32999999999999957,0.13999999999999982,-1351.9864082312386,3.4180439874862127
0.6405670602109009,0.20241301456368901,0.9930040019796187,0.36588701130790885,0.5171573177820142,9986999.99999998,0.3300000000000009,0.14000000000000046,-1358.4543156985224,4.957605861422849
0.7811954537221653,0.22118844935325677,0.9873354579347471,0.34142708608170763,0.7632527886576972,9987000.000000015,0.3299999999999995,0.1399999999999993,-1358.986331949981,0.4987399992175011
0.9316901823236763,0.3203687310235137,0.9743796861923177,0.26257212875038455,0.49084486012452266,9987000.000000004,0.3299999999999996,0.13999999999999968,-1361.3725137341294,8.856485425108767
1.2267663921368241,0.4592823194154453,0.9705515288840392,0.21054658881377236,0.5491800129925689,9986999.999999983,0.33000000000000074,0.1400000000000005,-1365.6403753431803,0.9309011772965688
0.3393675233375462,0.23905260261266192,0.971835508026296,0.38367539782748367,0.7001893057011827,9986999.999999976,0.33000000000000024,0.1400000000000007,-1371.6227507734666,1.282768022951812
0.470300530357214,0.2936846011763581,0.9677308384518571,0.30613165864684017,0.5211363361965491,9986999.999999974,0.33000000000000074,0.14000000000000018,-1373.093446337348,5.351460581680358
0.9811909514730079,0.31475952568535925,0.985945221899248,0.27962122892284286,0.5831870499617628,9987000.000000007,0.3299999999999993,0.13999999999999993,-1373.8909707975506,1.617591310445151
0.34301614230200744,0.21146661291303318,0.9705699627908618,0.41267802666469755,0.5530175347680901,9986999.99999999,0.33000000000000007,0.13999999999999985,-1381.9868015473226,1.9323049458332675
0.5740578768333316,0.327117636387477,0.9937891921629807,0.26603315790558274,0.48987699450608974,9986999.999999989,0.3300000000000003,0.1400000000000013,-1383.7471390081523,2.8681086083463256
0.5347120109118716,0.23182071634979703,0.9631098175388906,0.3261549400209427,0.6005137499016976,9986999.999999994,0.3300000000000009,0.14000000000000115,-1385.3104974832106,6.577699925877562
0.7415572298527706,0.19588969678088503,0.9564680594399272,0.38879707864125024,0.6235573102539024,9987000.00000002,0.3299999999999995,0.13999999999999913,-1403.0475148719213,4.257135672469789
0.4338403475054126,0.28637825446733584,0.9730994356521417,0.3111949901402104,0.6401933937530144,9986999.999999993,0.33000000000000035,0.14000000000000018,-1403.9366384927946,0.9275913407376666
0.39086741874913755,0.18978516585641395,0.9992687767575122,0.4131201708215481,0.483036159127543,9987000,0.3299999999999983,0.13999999999999896,-1410.449366902357,5.790921584769277
0.33613266707266476,0.23000387309761613,0.964962829137806,0.38799735387231155,0.6825920267774015,9987000.000000028,0.3299999999999992,0.13999999999999904,-1412.0228011779684,1.0627998312412914
1.164925695533135,0.3958833974847608,0.9843391433861065,0.23809855795285784,0.596934945170166,9986999.999999993,0.3300000000000009,0.14000000000000054,-1425.382455999404,0.9573400323576029
0.421005360697229,0.19861348900793732,0.9950540077442439,0.39298537281258494,0.4578156425585007,9986999.999999989,0.33,0.1400000000000004,-1433.2481612445727,2.7746095911017474
1.309173635536432,0.4752278265029425,0.9622260680038893,0.2021861608992134,0.6174645924757554,9987000.000000024,0.3299999999999999,0.1399999999999999,-1436.9907582596659,0.30532694105406694
0.37511185260731544,0.21523924144795845,0.9841108241643435,0.3875775719862595,0.5381406864645871,9986999.999999985,0.3299999999999995,0.13999999999999965,-1437.649321989635,2.4687013253631838
0.9681068839013576,0.28875971864299843,0.9858240697651276,0.2911773152688634,0.6179208288508276,9986999.99999997,0.3300000000000007,0.1400000000000006,-1438.09648730373,5.389926049936622
1.2526584878806852,0.4346333437105208,0.9926026994405498,0.20636002328972025,0.6761562983334847,9986999.999999996,0.33000000000000035,0.13999999999999965,-1441.3982640322222,2.304147161363089
0.6492826863986284,0.25766124482734504,0.9341504423696073,0.2918628153004304,0.5109866789951947,9987000.000000013,0.3300000000000001,0.14000000000000004,-1451.086021194003,14.111526584311992
0.43255082343656376,0.35020498066648487,0.978850373433414,0.29060427969252806,0.6324051645736194,9987000.00000001,0.3299999999999989,0.14000000000000012,-1452.6692052697204,1.1569775039879366
0.5857352077481076,0.40793435511061815,0.9840727843674718,0.2225207957744053,0.6812584461978219,9987000.000000017,0.32999999999999863,0.1399999999999998,-1470.3068357894908,0.9612965676370462
0.38846163447454163,0.23457822875862477,0.9770796962173341,0.3562600374982575,0.61985766297205,9987000.000000022,0.32999999999999985,0.13999999999999985,-1472.810738674198,4.37740257120033
0.5273781660898998,0.38362765795620485,0.9986997546937236,0.2430038586987185,0.6508399579537384,9986999.999999985,0.3300000000000003,0.13999999999999968,-1475.6186776120837,0.7872214451131132
0.855065090509584,0.22476866037021062,0.9695467457367557,0.3681933538548125,0.6269903969379985,9986999.999999998,0.33000000000000046,0.14,-1476.7464522417717,2.4903872311854705
0.2708232722961999,0.19679672359893505,0.9682738091183766,0.4531007713701621,0.7485242911101397,9987000.000000019,0.33000000000000007,0.1399999999999996,-1476.7599429170275,3.088037680369206
0.38684314920245505,0.2591936784171231,0.9927415833160855,0.34079713683232415,0.6139093959643818,9987000.000000006,0.33000000000000124,0.14000000000000035,-1479.328665516674,7.334233472771067
1.1347079497312038,0.361161036433462,0.9707479151947813,0.25292136552785904,0.5840343447124114,9986999.999999993,0.33000000000000035,0.14000000000000062,-1480.3355273189393,3.0356202865770094
0.3135262811545174,0.19091230768032383,0.9973695385064303,0.44384610848686135,0.52999040952709,9987000.000000019,0.3299999999999987,0.1399999999999985,-1481.9885963535592,16.484714769137778
0.5829552219833982,0.46422558518425067,0.966547113868597,0.20942035906932963,0.7374697932061748,9987000,0.3299999999999995,0.13999999999999935,-1483.3731969209532,0.8986874203576171
0.3697194479297007,0.20977358424326442,0.9870568751481793,0.38349466363531204,0.6236656021707746,9987000.000000015,0.33,0.13999999999999965,-1487.4700341656142,4.961985007817238
1.5268121560584573,0.5930180760177671,0.9576294687519145,0.1768206666771301,0.5932940471667891,9986999.999999993,0.33000000000000046,0.1400000000000002,-1490.6710771399541,0.8461738608574334
0.6099453224342923,0.4643442393168434,0.8958841796824026,0.2123054812213681,0.6074246325515178,9986999.99999998,0.33000000000000146,0.14000000000000104,-1491.2774007350852,3.2931636932078825
1.0431332407207958,0.31547351692272124,0.9884339343407297,0.2768338007710321,0.5627548043563044,9986999.999999985,0.32999999999999907,0.13999999999999982,-1499.851793886288,5.207892647371373
1.150690983999366,0.35478061107880515,0.914458697083051,0.24196314587130782,0.696898763324852,9986999.999999981,0.3300000000000009,0.13999999999999987,-1502.6920901354295,6.282641029963942
0.45285263182573215,0.35849846988854217,0.9979437331665241,0.2734557364798152,0.6326202174855218,9987000,0.33000000000000007,0.1400000000000006,-1518.1858738674437,0.729879760127138
0.33999707236014154,0.1689693886473169,0.9297545686766497,0.4487212110914807,0.5898988986433038,9986999.999999989,0.3300000000000005,0.14000000000000046,-1533.7224375877838,10.179375254491184
0.3829826912877325,0.20955593704527217,0.9714015886886292,0.3789708012664844,0.580461197413574,9986999.999999993,0.3299999999999997,0.1400000000000001,-1535.551638185783,3.465748241751764
0.5035279010616018,0.2979154629644359,0.9118373477157682,0.28222057914503107,0.5657064951694669,9986999.999999998,0.3300000000000009,0.1400000000000003,-1541.9459650655297,2.8876772891082507
1.495570253041172,0.5503315915527,0.9239506978679117,0.18777356728576686,0.6224723406414698,9987000.00000001,0.32999999999999907,0.14,-1546.9032947852088,5.817213862720479
0.34653447709922475,0.24464578231615489,0.9949290345049102,0.371981281208307,0.5561175088516095,9986999.999999998,0.3299999999999995,0.1400000000000001,-1570.3084059589132,0.7949357876943383
0.5185489524399597,0.23571370271940364,0.9742603024837498,0.31918128740379137,0.5291503865009578,9987000.00000002,0.3299999999999995,0.1399999999999998,-1585.5900700197683,6.223331097361678
0.42491210135282936,0.2806965574302946,0.986160234186671,0.30599533522005745,0.6282184798349426,9986999.999999974,0.33000000000000035,0.1400000000000002,-1587.618915129645,9.535395020913736
0.4759149534872411,0.34876819890686694,0.9224462816968294,0.27931460271676894,0.4828502156603754,9986999.999999966,0.33000000000000057,0.14000000000000085,-1593.7284780839002,4.396572167448577
0.9014056473302836,0.23403179560772244,0.9416867428580964,0.3577046662820188,0.5504143041812185,9987000.000000024,0.3299999999999995,0.1399999999999998,-1595.9395828592458,4.065790089341053
0.6095759093694368,0.33276110228873573,0.963996396599631,0.2444749936994805,0.535558168505861,9986999.99999999,0.3300000000000005,0.1400000000000003,-1620.307937546545,1.059541936121518
0.4048442706149404,0.21776620410872968,0.9928215416969972,0.3583280201540305,0.5452619391229234,9986999.99999999,0.33000000000000007,0.14000000000000012,-1629.0927725174756,5.661195848873196
0.42958328988275585,0.19433650547900996,0.9999686714354575,0.38094461379101546,0.47488679420174856,9986999.999999996,0.33,0.13999999999999982,-1650.4388907514754,8.852864439895228
0.2527684117686292,0.19869581301490943,0.9967692009540741,0.46792123167106275,0.6382766509196306,9986999.999999994,0.33000000000000007,0.1400000000000007,-1658.9973580305486,34.630229181457416
0.40573793952483983,0.22187518643629364,0.9947459966132542,0.34407634922912006,0.6895804722736646,9987000.000000011,0.3299999999999999,0.1399999999999992,-1659.0794515314287,1.6369471582773432
1.1704093603557288,0.3466957104073595,0.9959664115526303,0.25294556947995733,0.584972738248223,9986999.999999996,0.33000000000000035,0.13999999999999993,-1659.945109585991,4.583616761447068
0.2758965805448801,0.17041777825517845,0.86301724563803,0.47759232235166027,0.6234548490757568,9986999.999999993,0.33000000000000046,0.1400000000000002,-1670.9225340225114,8.370594353809853
1.330864820822646,0.4247624364401167,0.9367392075525343,0.21619764107056577,0.6079435713383317,9987000.000000006,0.3299999999999997,0.13999999999999982,-1680.4452807155376,2.920779177572613
1.016539461093038,0.25628326279771857,0.999693156572916,0.3031847452509633,0.6826878388505022,9986999.99999995,0.3300000000000007,0.14000000000000054,-1715.8459845731454,1.8700730284399865
1.0930305129565294,0.27931485282006346,0.9782885292578669,0.2973654342338213,0.7322783539695732,9986999.99999998,0.33000000000000096,0.14000000000000068,-1743.913138952404,2.3472405018839244
1.384297087654942,0.4368153937491165,0.9720606849386738,0.2227882152922385,0.6299972605198324,9987000.00000001,0.3299999999999997,0.1399999999999996,-1748.275464719377,2.405508715661731
1.0345016899991781,0.2653254733528975,0.9961019783463151,0.3185373160141842,0.611996459180497,9986999.999999978,0.33000000000000057,0.1400000000000001,-1757.956168226539,6.076035985192454
0.2967413335211707,0.22115887979020799,0.9914945790169014,0.40336491848158945,0.6250773893925047,9987000.000000013,0.32999999999999874,0.14,-1761.6906873471826,8.355407294961395
0.2619508260956894,0.17555737389224793,0.9431502021680173,0.4712447114002627,0.6448432296330103,9986999.999999959,0.330000000000001,0.14000000000000098,-1777.6419984582656,24.962819783761212
0.9990751909136016,0.25220050133775684,0.99881749753128,0.3162499833473177,0.5349662422340931,9986999.999999993,0.33000000000000057,0.1400000000000003,-1782.7104811701736,10.991427238654628
0.3755272116131019,0.26356109061392335,0.972881839491591,0.32525157169497826,0.6351822687214796,9986999.999999996,0.3299999999999996,0.1399999999999994,-1830.0485932629397,3.753588910545894
0.2980659546551998,0.2332538986616119,0.9957331285532939,0.37087834159859173,0.7757891592415078,9986999.999999994,0.3299999999999998,0.1399999999999998,-1914.476699813536,11.0596546276228
0.35904779905545037,0.22737755543641655,0.9216656389652148,0.3716758887927182,0.458255565503788,9986999.999999983,0.3300000000000003,0.14000000000000015,-1945.6832423606713,23.247867196188736
0.3537128766882617,0.2923266683245378,0.9873675445027803,0.3199129655265533,0.6408103590408036,9987000.000000043,0.3299999999999995,0.1399999999999989,-1948.3620451765767,1.2620372901947474
0.28227746505658213,0.1758450168020975,0.9731628868936109,0.4475384707573479,0.6086918783905266,9987000.000000034,0.32999999999999874,0.13999999999999957,-1991.808442685662,2.2465497213224
1.2472351953936598,0.32313987925256593,0.9268678448969886,0.28714254446741627,0.5954132910431651,9987000.000000032,0.3299999999999998,0.1399999999999995,-2063.213510837352,1.8709384091084134
0.24856547121703118,0.1819717248311484,0.9890819380281122,0.4752421598470592,0.5532748046236187,9987000.00000001,0.33000000000000035,0.14000000000000037,-2144.131569191385,9.287575246997703
1.4761922325934618,0.37989783661875287,0.9966089609080326,0.23417539865938244,0.6245350732482275,9987000.000000013,0.3299999999999996,0.14,-2197.958117508619,0.8349177215198197
1.4018797199129525,0.33909209995899015,0.968313052090624,0.2544275663222428,0.6303017396687335,9986999.999999989,0.33000000000000046,0.13999999999999968,-2224.2128998767116,6.787136049969267
0.3429485842085354,0.28915382007413254,0.9261713567453098,0.32323819134765924,0.5753509370194906,9987000,0.3300000000000003,0.14000000000000026,-2236.5629140206124,6.481599895274993
0.3823392149424885,0.3148465232979009,0.9798283216715666,0.2767306085889709,0.7131389133541685,9986999.999999983,0.33000000000000096,0.1400000000000008,-2365.2902029204156,10.43671164843269
1.3827773570416544,0.312182774274062,0.9996045907368009,0.2688024768475806,0.5966729951718717,9986999.999999987,0.3300000000000017,0.14000000000000082,-2377.029404018374,6.260789951576072
0.3894224848336144,0.3312539738941222,0.9866206685262213,0.27522954163219004,0.5950807229887785,9986999.999999948,0.33000000000000124,0.14000000000000065,-2409.367445646229,1.7428986780033224
0.3594915478689091,0.2503138054218455,0.8925641486130108,0.33108491920766187,0.5178176487487122,9986999.999999998,0.33,0.1399999999999999,-2652.9234597506274,9.66811890599906
1.8447916659194659,0.34901811178014513,0.9913113582806854,0.2610563858129011,0.7246472079482419,9987000.000000011,0.33000000000000057,0.1400000000000001,-3052.2884856316923,19.822317346809086
0.35244213263795326,0.33032031897897834,0.9811095583951689,0.2709142185213685,0.5697701082247734,9986999.999999976,0.3300000000000011,0.14000000000000096,-3159.0075729885402,9.51425307604229
0.23708593539184297,0.18712519099682243,0.8915068907663415,0.44996404202194684,0.4951820801178783,9987000.000000015,0.32999999999999896,0.1399999999999994,-3203.4194658131973,1.6249666043478401
0.313902771588025,0.23552396479864218,0.9325765043004226,0.3386581512288895,0.5543863610843933,9987000.000000013,0.3299999999999999,0.13999999999999976,-3412.663666873555,3.2243976994921395
